Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
1112,13/05/12,Vallecano,Granada,1,0,H,0.0,0.0,D,,18.0,12.0,2.0,5.0,19.0,14.0,9.0,6.0,3.0,4.0,0.0,0.0
1112,13/05/12,Villarreal,Ath Madrid,0,1,A,0.0,0.0,D,,10.0,11.0,1.0,4.0,9.0,18.0,6.0,4.0,2.0,2.0,0.0,0.0
1213,18/08/12,Celta,Malaga,0,1,A,0.0,0.0,D,,17.0,16.0,3.0,6.0,13.0,9.0,8.0,9.0,2.0,0.0,0.0,0.0
1213,18/08/12,Mallorca,Espanol,2,1,H,1.0,1.0,D,,17.0,13.0,9.0,5.0,14.0,14.0,7.0,4.0,3.0,2.0,0.0,0.0
1213,18/08/12,Sevilla,Getafe,2,1,H,2.0,0.0,H,,16.0,10.0,5.0,3.0,15.0,17.0,8.0,8.0,4.0,4.0,0.0,0.0
1213,19/08/12,Ath Bilbao,Betis,3,5,A,0.0,3.0,A,,17.0,13.0,8.0,9.0,12.0,17.0,11.0,4.0,2.0,2.0,0.0,0.0
1213,19/08/12,Barcelona,Sociedad,5,1,H,4.0,1.0,H,,18.0,5.0,10.0,2.0,9.0,12.0,9.0,1.0,2.0,3.0,0.0,0.0
1213,19/08/12,Levante,Ath Madrid,1,1,D,1.0,1.0,D,,6.0,11.0,1.0,3.0,17.0,7.0,3.0,6.0,2.0,1.0,0.0,0.0
1213,19/08/12,Real Madrid,Valencia,1,1,D,1.0,1.0,D,,24.0,5.0,9.0,1.0,10.0,16.0,12.0,5.0,1.0,4.0,0.0,0.0
1213,20/08/12,La Coruna,Osasuna,2,0,H,0.0,0.0,D,,10.0,11.0,3.0,1.0,14.0,13.0,5.0,7.0,3.0,4.0,0.0,0.0
1213,20/08/12,Vallecano,Granada,1,0,H,0.0,0.0,D,,16.0,14.0,3.0,3.0,13.0,9.0,3.0,5.0,2.0,0.0,0.0,0.0
1213,20/08/12,Zaragoza,Valladolid,0,1,A,0.0,1.0,A,,11.0,7.0,3.0,2.0,17.0,14.0,4.0,4.0,2.0,5.0,0.0,0.0
1213,25/08/12,Betis,Vallecano,1,2,A,1.0,1.0,D,,14.0,19.0,4.0,5.0,14.0,17.0,6.0,8.0,5.0,5.0,0.0,0.0
1213,25/08/12,Espanol,Zaragoza,1,2,A,1.0,0.0,H,,9.0,10.0,1.0,5.0,16.0,21.0,5.0,3.0,4.0,4.0,1.0,0.0
1213,25/08/12,Malaga,Mallorca,1,1,D,0.0,0.0,D,,18.0,9.0,6.0,4.0,7.0,12.0,14.0,4.0,2.0,4.0,1.0,0.0
1213,25/08/12,Sociedad,Celta,2,1,H,0.0,0.0,D,,15.0,14.0,6.0,4.0,17.0,16.0,7.0,7.0,5.0,2.0,0.0,0.0
1213,26/08/12,Getafe,Real Madrid,2,1,H,0.0,1.0,A,,11.0,14.0,3.0,5.0,12.0,11.0,3.0,7.0,3.0,1.0,0.0,1.0
1213,26/08/12,Granada,Sevilla,1,1,D,1.0,1.0,D,,18.0,9.0,7.0,3.0,15.0,15.0,6.0,0.0,4.0,2.0,0.0,1.0
1213,26/08/12,Osasuna,Barcelona,1,2,A,1.0,0.0,H,,17.0,15.0,5.0,10.0,17.0,11.0,4.0,7.0,6.0,3.0,1.0,0.0
1213,26/08/12,Valencia,La Coruna,3,3,D,3.0,1.0,H,,13.0,13.0,5.0,8.0,16.0,10.0,2.0,10.0,5.0,2.0,1.0,0.0
1213,27/08/12,Ath Madrid,Ath Bilbao,4,0,H,2.0,0.0,H,,23.0,7.0,14.0,0.0,11.0,13.0,10.0,4.0,3.0,3.0,0.0,0.0
1213,27/08/12,Valladolid,Levante,2,0,H,1.0,0.0,H,,15.0,8.0,7.0,1.0,11.0,14.0,7.0,1.0,1.0,5.0,0.0,1.0
1213,01/09/12,Celta,Osasuna,2,0,H,0.0,0.0,D,,12.0,7.0,4.0,2.0,5.0,15.0,4.0,6.0,1.0,2.0,0.0,1.0
1213,01/09/12,La Coruna,Getafe,1,1,D,1.0,1.0,D,,10.0,13.0,5.0,4.0,8.0,13.0,6.0,6.0,2.0,2.0,0.0,0.0
1213,01/09/12,Mallorca,Sociedad,1,0,H,0.0,0.0,D,,15.0,10.0,5.0,3.0,21.0,11.0,6.0,3.0,5.0,2.0,0.0,0.0
1213,01/09/12,Zaragoza,Malaga,0,1,A,0.0,0.0,D,,11.0,11.0,4.0,3.0,23.0,14.0,10.0,10.0,1.0,4.0,0.0,0.0
1213,02/09/12,Ath Bilbao,Valladolid,2,0,H,0.0,0.0,D,,17.0,8.0,3.0,1.0,6.0,7.0,9.0,4.0,0.0,1.0,0.0,0.0
1213,02/09/12,Barcelona,Valencia,1,0,H,1.0,0.0,H,,11.0,4.0,5.0,1.0,8.0,10.0,5.0,3.0,1.0,2.0,0.0,0.0
1213,02/09/12,Levante,Espanol,3,2,H,0.0,2.0,A,,11.0,9.0,4.0,2.0,30.0,21.0,6.0,2.0,3.0,6.0,1.0,0.0
1213,02/09/12,Real Madrid,Granada,3,0,H,1.0,0.0,H,,22.0,7.0,8.0,0.0,12.0,11.0,6.0,3.0,2.0,0.0,0.0,1.0
1213,02/09/12,Vallecano,Sevilla,0,0,D,0.0,0.0,D,,13.0,18.0,4.0,3.0,23.0,14.0,5.0,6.0,4.0,2.0,1.0,0.0
1213,15/09/12,Getafe,Barcelona,1,4,A,0.0,1.0,A,,6.0,15.0,3.0,9.0,14.0,10.0,1.0,7.0,2.0,2.0,0.0,0.0
1213,15/09/12,Malaga,Levante,3,1,H,1.0,0.0,H,,12.0,5.0,5.0,1.0,15.0,19.0,4.0,4.0,2.0,4.0,1.0,0.0
1213,15/09/12,Sevilla,Real Madrid,1,0,H,1.0,0.0,H,,10.0,18.0,7.0,6.0,21.0,13.0,3.0,4.0,3.0,3.0,0.0,0.0
1213,15/09/12,Valencia,Celta,2,1,H,1.0,1.0,D,,15.0,15.0,4.0,4.0,17.0,15.0,8.0,11.0,3.0,2.0,0.0,0.0
1213,16/09/12,Ath Madrid,Vallecano,4,3,H,1.0,0.0,H,,12.0,17.0,6.0,5.0,15.0,14.0,5.0,5.0,0.0,4.0,0.0,0.0
1213,16/09/12,Espanol,Ath Bilbao,3,3,D,2.0,0.0,H,,15.0,16.0,5.0,7.0,27.0,20.0,3.0,4.0,3.0,5.0,1.0,0.0
1213,16/09/12,Granada,La Coruna,1,1,D,0.0,1.0,A,,13.0,14.0,2.0,5.0,17.0,14.0,7.0,3.0,3.0,4.0,0.0,0.0
1213,16/09/12,Osasuna,Mallorca,1,1,D,0.0,0.0,D,,20.0,7.0,7.0,3.0,12.0,11.0,14.0,7.0,2.0,1.0,1.0,1.0
1213,16/09/12,Sociedad,Zaragoza,2,0,H,0.0,0.0,D,,7.0,12.0,3.0,2.0,13.0,18.0,3.0,5.0,4.0,2.0,0.0,0.0
1213,17/09/12,Valladolid,Betis,0,1,A,0.0,0.0,D,,10.0,8.0,3.0,2.0,9.0,12.0,5.0,3.0,1.0,2.0,0.0,0.0
1213,22/09/12,Barcelona,Granada,2,0,H,0.0,0.0,D,,20.0,6.0,11.0,3.0,10.0,15.0,14.0,5.0,0.0,3.0,0.0,0.0
1213,22/09/12,Betis,Espanol,1,0,H,1.0,0.0,H,,15.0,11.0,3.0,2.0,24.0,13.0,7.0,1.0,6.0,4.0,0.0,1.0
1213,22/09/12,Celta,Getafe,2,1,H,0.0,0.0,D,,14.0,6.0,6.0,4.0,14.0,13.0,4.0,4.0,4.0,3.0,0.0,1.0
1213,22/09/12,Zaragoza,Osasuna,3,1,H,2.0,1.0,H,,10.0,11.0,4.0,3.0,18.0,13.0,1.0,2.0,2.0,2.0,0.0,0.0
1213,23/09/12,Ath Bilbao,Malaga,0,0,D,0.0,0.0,D,,9.0,12.0,1.0,4.0,7.0,6.0,7.0,7.0,3.0,3.0,0.0,0.0
1213,23/09/12,Ath Madrid,Valladolid,2,1,H,2.0,0.0,H,,14.0,4.0,7.0,3.0,15.0,23.0,6.0,1.0,2.0,6.0,0.0,0.0
1213,23/09/12,Levante,Sociedad,2,1,H,0.0,1.0,A,,16.0,17.0,6.0,6.0,20.0,10.0,4.0,5.0,2.0,4.0,0.0,0.0
1213,23/09/12,Mallorca,Valencia,2,0,H,1.0,0.0,H,,6.0,27.0,3.0,7.0,17.0,9.0,0.0,9.0,4.0,4.0,0.0,0.0
1213,24/09/12,La Coruna,Sevilla,0,2,A,0.0,0.0,D,,14.0,13.0,4.0,7.0,8.0,9.0,9.0,10.0,0.0,2.0,0.0,0.0
1213,24/09/12,Vallecano,Real Madrid,0,2,A,0.0,1.0,A,,13.0,16.0,3.0,6.0,14.0,14.0,5.0,6.0,2.0,3.0,1.0,0.0
1213,26/09/12,Betis,Ath Madrid,2,4,A,2.0,1.0,H,,6.0,21.0,3.0,10.0,12.0,19.0,3.0,11.0,2.0,3.0,2.0,0.0
1213,29/09/12,Malaga,Betis,4,0,H,2.0,0.0,H,,21.0,4.0,11.0,2.0,13.0,8.0,6.0,6.0,2.0,0.0,0.0,1.0
1213,29/09/12,Sevilla,Barcelona,2,3,A,1.0,0.0,H,,8.0,15.0,3.0,7.0,15.0,3.0,2.0,7.0,2.0,2.0,1.0,0.0
1213,29/09/12,Sociedad,Ath Bilbao,2,0,H,0.0,0.0,D,,19.0,7.0,10.0,1.0,13.0,15.0,12.0,5.0,1.0,3.0,0.0,1.0
1213,29/09/12,Valencia,Zaragoza,2,0,H,1.0,0.0,H,,13.0,17.0,4.0,7.0,20.0,11.0,3.0,8.0,2.0,2.0,1.0,0.0
1213,30/09/12,Espanol,Ath Madrid,0,1,A,0.0,1.0,A,,9.0,15.0,3.0,5.0,20.0,16.0,1.0,3.0,3.0,3.0,0.0,0.0
1213,30/09/12,Granada,Celta,2,1,H,2.0,1.0,H,,7.0,19.0,4.0,9.0,12.0,14.0,3.0,8.0,3.0,3.0,0.0,0.0
1213,30/09/12,Osasuna,Levante,4,0,H,0.0,0.0,D,,16.0,8.0,8.0,1.0,13.0,24.0,5.0,4.0,2.0,3.0,0.0,0.0
1213,30/09/12,Real Madrid,La Coruna,5,1,H,3.0,1.0,H,,23.0,5.0,13.0,2.0,15.0,11.0,12.0,2.0,2.0,2.0,0.0,0.0
1213,30/09/12,Valladolid,Vallecano,6,1,H,4.0,1.0,H,,14.0,14.0,10.0,4.0,14.0,17.0,5.0,9.0,1.0,3.0,0.0,0.0
1213,01/10/12,Getafe,Mallorca,1,0,H,0.0,0.0,D,,26.0,12.0,6.0,4.0,18.0,12.0,12.0,2.0,2.0,3.0,0.0,1.0
1213,05/10/12,Celta,Sevilla,2,0,H,0.0,0.0,D,,11.0,11.0,5.0,2.0,14.0,12.0,3.0,6.0,2.0,2.0,0.0,0.0
1213,06/10/12,Betis,Sociedad,2,0,H,1.0,0.0,H,,12.0,17.0,4.0,5.0,19.0,13.0,6.0,10.0,4.0,2.0,1.0,0.0
1213,06/10/12,Valladolid,Espanol,1,1,D,0.0,0.0,D,,12.0,14.0,6.0,6.0,19.0,13.0,8.0,3.0,2.0,5.0,0.0,1.0
1213,06/10/12,Vallecano,La Coruna,2,1,H,2.0,1.0,H,,14.0,10.0,5.0,2.0,20.0,12.0,5.0,2.0,8.0,2.0,0.0,0.0
1213,06/10/12,Zaragoza,Getafe,0,1,A,0.0,0.0,D,,12.0,17.0,6.0,9.0,19.0,27.0,8.0,5.0,5.0,2.0,2.0,1.0
1213,07/10/12,Ath Bilbao,Osasuna,1,0,H,1.0,0.0,H,,18.0,16.0,8.0,5.0,12.0,9.0,11.0,1.0,4.0,4.0,0.0,0.0
1213,07/10/12,Ath Madrid,Malaga,2,1,H,1.0,1.0,D,,9.0,8.0,3.0,2.0,25.0,18.0,11.0,1.0,4.0,3.0,0.0,0.0
1213,07/10/12,Barcelona,Real Madrid,2,2,D,1.0,1.0,D,,10.0,10.0,2.0,3.0,17.0,16.0,7.0,2.0,2.0,4.0,0.0,0.0
1213,07/10/12,Levante,Valencia,1,0,H,1.0,0.0,H,,15.0,12.0,4.0,4.0,15.0,12.0,6.0,9.0,5.0,5.0,0.0,0.0
1213,07/10/12,Mallorca,Granada,1,2,A,0.0,0.0,D,,15.0,10.0,5.0,5.0,15.0,11.0,6.0,4.0,2.0,1.0,1.0,1.0
1213,20/10/12,La Coruna,Barcelona,4,5,A,2.0,4.0,A,,13.0,10.0,8.0,6.0,13.0,15.0,5.0,1.0,4.0,3.0,0.0,1.0
1213,20/10/12,Malaga,Valladolid,2,1,H,1.0,1.0,D,,15.0,11.0,6.0,6.0,9.0,24.0,8.0,1.0,1.0,4.0,0.0,1.0
1213,20/10/12,Real Madrid,Celta,2,0,H,1.0,0.0,H,,24.0,7.0,3.0,3.0,11.0,15.0,11.0,5.0,3.0,2.0,0.0,0.0
1213,20/10/12,Valencia,Ath Bilbao,3,2,H,1.0,2.0,A,,27.0,7.0,12.0,3.0,12.0,10.0,11.0,5.0,3.0,2.0,0.0,1.0
1213,21/10/12,Espanol,Vallecano,3,2,H,1.0,1.0,D,,13.0,14.0,7.0,6.0,15.0,18.0,6.0,2.0,3.0,3.0,1.0,1.0
1213,21/10/12,Getafe,Levante,0,1,A,0.0,0.0,D,,18.0,7.0,6.0,4.0,8.0,15.0,13.0,2.0,2.0,3.0,0.0,0.0
1213,21/10/12,Granada,Zaragoza,1,2,A,0.0,2.0,A,,6.0,14.0,3.0,5.0,18.0,17.0,7.0,4.0,5.0,4.0,1.0,0.0
1213,21/10/12,Osasuna,Betis,0,0,D,0.0,0.0,D,,11.0,7.0,2.0,2.0,17.0,11.0,4.0,3.0,3.0,1.0,0.0,0.0
1213,21/10/12,Sociedad,Ath Madrid,0,1,A,0.0,0.0,D,,15.0,12.0,3.0,4.0,11.0,14.0,10.0,6.0,5.0,2.0,0.0,0.0
1213,22/10/12,Sevilla,Mallorca,3,2,H,1.0,2.0,A,,22.0,3.0,9.0,2.0,7.0,11.0,15.0,1.0,0.0,2.0,0.0,0.0
1213,27/10/12,Betis,Valencia,1,0,H,1.0,0.0,H,,10.0,10.0,3.0,3.0,8.0,16.0,8.0,7.0,0.0,6.0,0.0,0.0
1213,27/10/12,Celta,La Coruna,1,1,D,1.0,1.0,D,,12.0,12.0,2.0,4.0,15.0,16.0,4.0,10.0,2.0,4.0,1.0,0.0
1213,27/10/12,Espanol,Malaga,0,0,D,0.0,0.0,D,,12.0,13.0,3.0,4.0,19.0,21.0,6.0,8.0,4.0,5.0,0.0,0.0
1213,27/10/12,Vallecano,Barcelona,0,5,A,0.0,1.0,A,,18.0,15.0,3.0,10.0,18.0,14.0,7.0,4.0,5.0,1.0,0.0,0.0
1213,28/10/12,Ath Bilbao,Getafe,1,2,A,0.0,1.0,A,,21.0,15.0,10.0,8.0,18.0,15.0,8.0,3.0,5.0,2.0,0.0,0.0
1213,28/10/12,Ath Madrid,Osasuna,3,1,H,2.0,1.0,H,,19.0,8.0,9.0,4.0,11.0,11.0,6.0,4.0,3.0,3.0,0.0,0.0
1213,28/10/12,Levante,Granada,3,1,H,1.0,0.0,H,,11.0,10.0,6.0,2.0,9.0,13.0,3.0,6.0,1.0,2.0,0.0,0.0
1213,28/10/12,Mallorca,Real Madrid,0,5,A,0.0,2.0,A,,5.0,16.0,0.0,8.0,11.0,9.0,8.0,6.0,2.0,2.0,0.0,0.0
1213,28/10/12,Zaragoza,Sevilla,2,1,H,2.0,0.0,H,,11.0,9.0,6.0,6.0,18.0,12.0,5.0,5.0,3.0,6.0,0.0,0.0
1213,29/10/12,Valladolid,Sociedad,2,2,D,1.0,1.0,D,,12.0,14.0,6.0,4.0,18.0,14.0,5.0,3.0,3.0,1.0,0.0,0.0
1213,03/11/12,Barcelona,Celta,3,1,H,2.0,1.0,H,,13.0,11.0,6.0,4.0,9.0,11.0,4.0,5.0,1.0,2.0,0.0,0.0
1213,03/11/12,Malaga,Vallecano,1,2,A,0.0,1.0,A,,11.0,10.0,4.0,5.0,14.0,13.0,6.0,5.0,3.0,5.0,0.0,0.0
1213,03/11/12,Real Madrid,Zaragoza,4,0,H,2.0,0.0,H,,20.0,13.0,11.0,3.0,10.0,16.0,5.0,4.0,2.0,2.0,0.0,0.0
1213,03/11/12,Valencia,Ath Madrid,2,0,H,1.0,0.0,H,,6.0,13.0,2.0,2.0,18.0,13.0,1.0,10.0,3.0,4.0,1.0,0.0
1213,04/11/12,Granada,Ath Bilbao,1,2,A,0.0,2.0,A,,24.0,15.0,9.0,8.0,17.0,17.0,6.0,6.0,5.0,4.0,0.0,0.0
1213,04/11/12,La Coruna,Mallorca,1,0,H,1.0,0.0,H,,13.0,19.0,3.0,5.0,7.0,15.0,4.0,4.0,1.0,2.0,0.0,0.0
1213,04/11/12,Osasuna,Valladolid,0,1,A,0.0,0.0,D,,17.0,5.0,4.0,3.0,19.0,14.0,11.0,2.0,1.0,3.0,1.0,0.0
1213,04/11/12,Sevilla,Levante,0,0,D,0.0,0.0,D,,20.0,3.0,5.0,1.0,9.0,8.0,10.0,2.0,1.0,1.0,0.0,0.0
1213,04/11/12,Sociedad,Espanol,0,1,A,0.0,0.0,D,,16.0,8.0,8.0,2.0,16.0,23.0,11.0,7.0,1.0,6.0,0.0,0.0
1213,05/11/12,Getafe,Betis,2,4,A,0.0,0.0,D,,18.0,7.0,3.0,5.0,9.0,9.0,11.0,3.0,2.0,4.0,0.0,0.0
1213,09/11/12,Betis,Granada,1,2,A,0.0,1.0,A,,14.0,12.0,3.0,3.0,12.0,16.0,6.0,3.0,1.0,7.0,0.0,0.0
1213,10/11/12,Espanol,Osasuna,0,3,A,0.0,1.0,A,,18.0,12.0,5.0,6.0,13.0,16.0,10.0,8.0,2.0,4.0,0.0,0.0
1213,10/11/12,Malaga,Sociedad,1,2,A,1.0,1.0,D,,12.0,8.0,4.0,4.0,19.0,13.0,8.0,4.0,4.0,2.0,0.0,0.0
1213,10/11/12,Vallecano,Celta,3,2,H,0.0,2.0,A,,29.0,7.0,8.0,2.0,9.0,17.0,9.0,2.0,4.0,4.0,0.0,1.0
1213,10/11/12,Zaragoza,La Coruna,5,3,H,1.0,2.0,A,,23.0,12.0,9.0,5.0,19.0,12.0,7.0,6.0,4.0,3.0,0.0,1.0
1213,11/11/12,Ath Bilbao,Sevilla,2,1,H,2.0,0.0,H,,9.0,16.0,2.0,7.0,12.0,20.0,2.0,7.0,6.0,5.0,1.0,0.0
1213,11/11/12,Ath Madrid,Getafe,2,0,H,2.0,0.0,H,,14.0,9.0,4.0,3.0,20.0,13.0,7.0,6.0,2.0,5.0,0.0,0.0
1213,11/11/12,Levante,Real Madrid,1,2,A,0.0,1.0,A,,11.0,19.0,4.0,6.0,27.0,13.0,2.0,8.0,6.0,1.0,0.0,0.0
1213,11/11/12,Mallorca,Barcelona,2,4,A,0.0,3.0,A,,5.0,12.0,3.0,5.0,18.0,6.0,6.0,6.0,1.0,1.0,0.0,0.0
1213,11/11/12,Valladolid,Valencia,1,1,D,0.0,1.0,A,,9.0,15.0,2.0,3.0,8.0,10.0,2.0,10.0,0.0,0.0,0.0,1.0
1213,17/11/12,Barcelona,Zaragoza,3,1,H,2.0,1.0,H,,8.0,13.0,3.0,2.0,6.0,15.0,5.0,7.0,0.0,1.0,0.0,0.0
1213,17/11/12,Osasuna,Malaga,0,0,D,0.0,0.0,D,,19.0,14.0,8.0,3.0,17.0,13.0,12.0,4.0,4.0,1.0,0.0,0.0
1213,17/11/12,Real Madrid,Ath Bilbao,5,1,H,3.0,1.0,H,,29.0,11.0,18.0,1.0,15.0,19.0,11.0,4.0,1.0,4.0,0.0,0.0
1213,17/11/12,Valencia,Espanol,2,1,H,1.0,1.0,D,,10.0,11.0,6.0,5.0,30.0,18.0,5.0,3.0,7.0,7.0,0.0,2.0
1213,18/11/12,Celta,Mallorca,1,1,D,0.0,1.0,A,,15.0,15.0,2.0,7.0,8.0,18.0,4.0,12.0,1.0,3.0,0.0,0.0
1213,18/11/12,Getafe,Valladolid,2,1,H,0.0,1.0,A,,19.0,13.0,8.0,3.0,12.0,16.0,5.0,3.0,2.0,0.0,0.0,0.0
1213,18/11/12,Granada,Ath Madrid,0,1,A,0.0,0.0,D,,13.0,12.0,2.0,6.0,14.0,11.0,4.0,9.0,3.0,3.0,0.0,1.0
1213,18/11/12,La Coruna,Levante,0,2,A,0.0,1.0,A,,24.0,12.0,4.0,3.0,12.0,12.0,10.0,5.0,6.0,3.0,1.0,1.0
1213,18/11/12,Sevilla,Betis,5,1,H,4.0,0.0,H,,22.0,5.0,13.0,3.0,22.0,18.0,3.0,2.0,3.0,2.0,0.0,1.0
1213,19/11/12,Sociedad,Vallecano,4,0,H,2.0,0.0,H,,26.0,9.0,10.0,2.0,8.0,16.0,12.0,5.0,1.0,3.0,0.0,0.0
1213,23/11/12,Sociedad,Osasuna,0,0,D,0.0,0.0,D,,13.0,19.0,3.0,5.0,10.0,16.0,9.0,4.0,3.0,4.0,0.0,0.0
1213,24/11/12,Betis,Real Madrid,1,0,H,1.0,0.0,H,,9.0,18.0,3.0,8.0,22.0,9.0,1.0,10.0,4.0,2.0,0.0,0.0
1213,24/11/12,Malaga,Valencia,4,0,H,1.0,0.0,H,,22.0,5.0,6.0,1.0,16.0,19.0,8.0,4.0,2.0,5.0,0.0,1.0
1213,24/11/12,Valladolid,Granada,1,0,H,0.0,0.0,D,,10.0,14.0,5.0,1.0,7.0,16.0,4.0,3.0,1.0,4.0,0.0,0.0
1213,24/11/12,Vallecano,Mallorca,2,0,H,0.0,0.0,D,,19.0,9.0,4.0,5.0,13.0,18.0,10.0,1.0,2.0,3.0,0.0,0.0
1213,25/11/12,Ath Bilbao,La Coruna,1,1,D,1.0,0.0,H,,26.0,9.0,6.0,5.0,16.0,8.0,13.0,4.0,4.0,3.0,0.0,0.0
1213,25/11/12,Ath Madrid,Sevilla,4,0,H,3.0,0.0,H,,18.0,2.0,7.0,2.0,13.0,12.0,7.0,0.0,2.0,2.0,0.0,3.0
1213,25/11/12,Espanol,Getafe,0,2,A,0.0,1.0,A,,11.0,10.0,4.0,7.0,13.0,17.0,6.0,4.0,2.0,2.0,0.0,0.0
1213,25/11/12,Levante,Barcelona,0,4,A,0.0,0.0,D,,11.0,13.0,3.0,7.0,7.0,6.0,4.0,8.0,0.0,1.0,0.0,0.0
1213,26/11/12,Zaragoza,Celta,0,1,A,0.0,0.0,D,,14.0,8.0,3.0,4.0,13.0,17.0,8.0,3.0,3.0,1.0,0.0,0.0
1213,30/11/12,Osasuna,Vallecano,1,0,H,1.0,0.0,H,,12.0,9.0,3.0,1.0,14.0,13.0,3.0,8.0,3.0,2.0,0.0,0.0
1213,01/12/12,Barcelona,Ath Bilbao,5,1,H,3.0,0.0,H,,19.0,6.0,10.0,2.0,7.0,10.0,3.0,1.0,1.0,3.0,0.0,0.0
1213,01/12/12,Getafe,Malaga,1,0,H,0.0,0.0,D,,13.0,8.0,3.0,5.0,15.0,11.0,5.0,5.0,1.0,4.0,1.0,0.0
1213,01/12/12,Real Madrid,Ath Madrid,2,0,H,1.0,0.0,H,,13.0,4.0,6.0,2.0,19.0,23.0,3.0,4.0,1.0,5.0,0.0,0.0
1213,01/12/12,Valencia,Sociedad,2,5,A,1.0,1.0,D,,10.0,17.0,5.0,11.0,17.0,11.0,5.0,8.0,2.0,2.0,1.0,0.0
1213,02/12/12,Celta,Levante,1,1,D,1.0,0.0,H,,18.0,8.0,8.0,2.0,11.0,11.0,7.0,1.0,3.0,3.0,0.0,0.0
1213,02/12/12,Granada,Espanol,0,0,D,0.0,0.0,D,,24.0,12.0,7.0,2.0,14.0,22.0,11.0,2.0,0.0,4.0,0.0,0.0
1213,02/12/12,La Coruna,Betis,2,3,A,0.0,1.0,A,,17.0,12.0,7.0,7.0,9.0,16.0,12.0,5.0,3.0,5.0,0.0,0.0
1213,02/12/12,Mallorca,Zaragoza,1,1,D,0.0,1.0,A,,19.0,2.0,7.0,2.0,19.0,8.0,9.0,0.0,3.0,3.0,0.0,1.0
1213,03/12/12,Sevilla,Valladolid,1,2,A,0.0,2.0,A,,21.0,17.0,4.0,7.0,20.0,18.0,9.0,1.0,2.0,6.0,1.0,0.0
1213,07/12/12,Espanol,Sevilla,2,2,D,1.0,1.0,D,,11.0,6.0,3.0,4.0,24.0,23.0,4.0,3.0,5.0,3.0,0.0,1.0
1213,08/12/12,Malaga,Granada,4,0,H,2.0,0.0,H,,20.0,22.0,9.0,8.0,17.0,8.0,3.0,7.0,3.0,0.0,0.0,0.0
1213,08/12/12,Osasuna,Valencia,0,1,A,0.0,0.0,D,,11.0,10.0,4.0,3.0,18.0,12.0,6.0,5.0,2.0,2.0,0.0,0.0
1213,08/12/12,Sociedad,Getafe,1,1,D,0.0,0.0,D,,10.0,15.0,3.0,2.0,16.0,19.0,6.0,6.0,2.0,6.0,0.0,0.0
1213,08/12/12,Valladolid,Real Madrid,2,3,A,2.0,2.0,D,,10.0,20.0,4.0,13.0,17.0,14.0,6.0,11.0,3.0,3.0,0.0,0.0
1213,09/12/12,Ath Bilbao,Celta,1,0,H,1.0,0.0,H,,10.0,11.0,2.0,1.0,16.0,20.0,7.0,6.0,3.0,3.0,0.0,0.0
1213,09/12/12,Ath Madrid,La Coruna,6,0,H,3.0,0.0,H,,14.0,9.0,9.0,1.0,8.0,11.0,5.0,7.0,0.0,2.0,0.0,0.0
1213,09/12/12,Betis,Barcelona,1,2,A,1.0,2.0,A,,9.0,13.0,3.0,8.0,17.0,11.0,4.0,5.0,3.0,2.0,0.0,0.0
1213,09/12/12,Levante,Mallorca,4,0,H,1.0,0.0,H,,14.0,15.0,9.0,2.0,10.0,13.0,8.0,5.0,0.0,1.0,0.0,0.0
1213,10/12/12,Vallecano,Zaragoza,0,2,A,0.0,1.0,A,,14.0,13.0,1.0,7.0,16.0,21.0,7.0,1.0,2.0,3.0,0.0,0.0
1213,15/12/12,Getafe,Osasuna,1,1,D,0.0,0.0,D,,8.0,7.0,2.0,3.0,12.0,17.0,5.0,3.0,4.0,4.0,0.0,1.0
1213,15/12/12,Granada,Sociedad,0,0,D,0.0,0.0,D,,10.0,15.0,4.0,3.0,27.0,5.0,9.0,4.0,3.0,3.0,0.0,0.0
1213,15/12/12,Mallorca,Ath Bilbao,0,1,A,0.0,1.0,A,,18.0,12.0,4.0,2.0,22.0,16.0,15.0,3.0,3.0,3.0,0.0,0.0
1213,15/12/12,Sevilla,Malaga,0,2,A,0.0,0.0,D,,15.0,9.0,2.0,2.0,14.0,14.0,10.0,7.0,1.0,4.0,1.0,0.0
1213,16/12/12,Barcelona,Ath Madrid,4,1,H,2.0,1.0,H,,11.0,8.0,6.0,1.0,15.0,16.0,9.0,5.0,1.0,1.0,0.0,0.0
1213,16/12/12,Real Madrid,Espanol,2,2,D,1.0,1.0,D,,29.0,12.0,10.0,3.0,10.0,14.0,11.0,7.0,2.0,4.0,0.0,0.0
1213,16/12/12,Valencia,Vallecano,0,1,A,0.0,0.0,D,,8.0,8.0,2.0,2.0,17.0,18.0,4.0,4.0,2.0,5.0,0.0,0.0
1213,16/12/12,Zaragoza,Levante,0,1,A,0.0,1.0,A,,12.0,10.0,2.0,3.0,15.0,22.0,2.0,3.0,4.0,4.0,0.0,1.0
1213,17/12/12,Celta,Betis,0,1,A,0.0,0.0,D,,12.0,11.0,2.0,5.0,8.0,7.0,4.0,3.0,2.0,2.0,0.0,0.0
1213,17/12/12,La Coruna,Valladolid,0,0,D,0.0,0.0,D,,18.0,9.0,3.0,4.0,9.0,6.0,10.0,0.0,2.0,0.0,0.0,0.0
